"","Country","Date","Total_Vaccinations","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths","Vaccine","Vaccinations_per_Type","Month","Death_Rate","Death_Rate_Level","Vaccine_Efficacy_Cases","Vaccine_Efficacy_Deaths"
"171","Argentina",2021-02-08,556582,"AMRO",7945,2052766,181,54845,"Sinopharm/Beijing",67,"2021-02",0.0746973181252559,"High",99.6129612435124,99.6699790318169
"172","Argentina",2021-02-08,556582,"AMRO",7945,2052766,181,54845,"Sputnik V",556368,"2021-02",0.0746973181252559,"High",99.6129612435124,99.6699790318169
"173","Argentina",2021-02-09,576778,"AMRO",7615,2060381,135,54980,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6304081623739,99.7544561658785
"174","Argentina",2021-02-09,576778,"AMRO",7615,2060381,135,54980,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6304081623739,99.7544561658785
"175","Argentina",2021-02-09,576778,"AMRO",7615,2060381,135,54980,"Oxford/AstraZeneca",144,"2021-02",0.0746973181252559,"High",99.6304081623739,99.7544561658785
"176","Argentina",2021-02-09,576778,"AMRO",7615,2060381,135,54980,"Sinopharm/Beijing",73,"2021-02",0.0746973181252559,"High",99.6304081623739,99.7544561658785
"177","Argentina",2021-02-09,576778,"AMRO",7615,2060381,135,54980,"Sputnik V",576556,"2021-02",0.0746973181252559,"High",99.6304081623739,99.7544561658785
"178","Argentina",2021-02-10,592397,"AMRO",7200,2067581,145,55125,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6517669682591,99.7369614512472
"179","Argentina",2021-02-10,592397,"AMRO",7200,2067581,145,55125,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6517669682591,99.7369614512472
"180","Argentina",2021-02-10,592397,"AMRO",7200,2067581,145,55125,"Oxford/AstraZeneca",147,"2021-02",0.0746973181252559,"High",99.6517669682591,99.7369614512472
"181","Argentina",2021-02-10,592397,"AMRO",7200,2067581,145,55125,"Sinopharm/Beijing",78,"2021-02",0.0746973181252559,"High",99.6517669682591,99.7369614512472
"182","Argentina",2021-02-10,592397,"AMRO",7200,2067581,145,55125,"Sputnik V",592167,"2021-02",0.0746973181252559,"High",99.6517669682591,99.7369614512472
"183","Argentina",2021-02-11,610246,"AMRO",7132,2074713,139,55264,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6562416102854,99.7484800231616
"184","Argentina",2021-02-11,610246,"AMRO",7132,2074713,139,55264,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6562416102854,99.7484800231616
"185","Argentina",2021-02-11,610246,"AMRO",7132,2074713,139,55264,"Oxford/AstraZeneca",150,"2021-02",0.0746973181252559,"High",99.6562416102854,99.7484800231616
"186","Argentina",2021-02-11,610246,"AMRO",7132,2074713,139,55264,"Sinopharm/Beijing",84,"2021-02",0.0746973181252559,"High",99.6562416102854,99.7484800231616
"187","Argentina",2021-02-11,610246,"AMRO",7132,2074713,139,55264,"Sputnik V",610007,"2021-02",0.0746973181252559,"High",99.6562416102854,99.7484800231616
"188","Argentina",2021-02-12,626074,"AMRO",8473,2083186,149,55413,"CanSino",3,"2021-02",0.0746973181252559,"High",99.5932672358589,99.7311100283327
"189","Argentina",2021-02-12,626074,"AMRO",8473,2083186,149,55413,"Moderna",2,"2021-02",0.0746973181252559,"High",99.5932672358589,99.7311100283327
"190","Argentina",2021-02-12,626074,"AMRO",8473,2083186,149,55413,"Oxford/AstraZeneca",151,"2021-02",0.0746973181252559,"High",99.5932672358589,99.7311100283327
"191","Argentina",2021-02-12,626074,"AMRO",8473,2083186,149,55413,"Sinopharm/Beijing",85,"2021-02",0.0746973181252559,"High",99.5932672358589,99.7311100283327
"192","Argentina",2021-02-12,626074,"AMRO",8473,2083186,149,55413,"Sputnik V",625833,"2021-02",0.0746973181252559,"High",99.5932672358589,99.7311100283327
"193","Argentina",2021-02-13,629111,"AMRO",9600,2092786,123,55536,"CanSino",3,"2021-02",0.0746973181252559,"High",99.5412813350242,99.778522039758
"194","Argentina",2021-02-13,629111,"AMRO",9600,2092786,123,55536,"Moderna",2,"2021-02",0.0746973181252559,"High",99.5412813350242,99.778522039758
"195","Argentina",2021-02-13,629111,"AMRO",9600,2092786,123,55536,"Oxford/AstraZeneca",153,"2021-02",0.0746973181252559,"High",99.5412813350242,99.778522039758
"196","Argentina",2021-02-13,629111,"AMRO",9600,2092786,123,55536,"Sinopharm/Beijing",87,"2021-02",0.0746973181252559,"High",99.5412813350242,99.778522039758
"197","Argentina",2021-02-13,629111,"AMRO",9600,2092786,123,55536,"Sputnik V",628866,"2021-02",0.0746973181252559,"High",99.5412813350242,99.778522039758
"198","Argentina",2021-02-14,629263,"AMRO",2779,2095565,63,55599,"CanSino",3,"2021-02",0.0746973181252559,"High",99.8673865997953,99.8866886095074
"199","Argentina",2021-02-14,629263,"AMRO",2779,2095565,63,55599,"Moderna",2,"2021-02",0.0746973181252559,"High",99.8673865997953,99.8866886095074
"200","Argentina",2021-02-14,629263,"AMRO",2779,2095565,63,55599,"Oxford/AstraZeneca",153,"2021-02",0.0746973181252559,"High",99.8673865997953,99.8866886095074
"201","Argentina",2021-02-14,629263,"AMRO",2779,2095565,63,55599,"Sinopharm/Beijing",89,"2021-02",0.0746973181252559,"High",99.8673865997953,99.8866886095074
"202","Argentina",2021-02-14,629263,"AMRO",2779,2095565,63,55599,"Sputnik V",629016,"2021-02",0.0746973181252559,"High",99.8673865997953,99.8866886095074
"203","Argentina",2021-02-15,630578,"AMRO",4263,2099828,87,55686,"CanSino",3,"2021-02",0.0746973181252559,"High",99.7969833719714,99.8437668354703
"204","Argentina",2021-02-15,630578,"AMRO",4263,2099828,87,55686,"Moderna",2,"2021-02",0.0746973181252559,"High",99.7969833719714,99.8437668354703
"205","Argentina",2021-02-15,630578,"AMRO",4263,2099828,87,55686,"Oxford/AstraZeneca",153,"2021-02",0.0746973181252559,"High",99.7969833719714,99.8437668354703
"206","Argentina",2021-02-15,630578,"AMRO",4263,2099828,87,55686,"Sinopharm/Beijing",91,"2021-02",0.0746973181252559,"High",99.7969833719714,99.8437668354703
"207","Argentina",2021-02-15,630578,"AMRO",4263,2099828,87,55686,"Sputnik V",630329,"2021-02",0.0746973181252559,"High",99.7969833719714,99.8437668354703
"208","Argentina",2021-02-16,631889,"AMRO",4941,2104769,96,55782,"CanSino",3,"2021-02",0.0746973181252559,"High",99.7652473976954,99.8279014735936
"209","Argentina",2021-02-16,631889,"AMRO",4941,2104769,96,55782,"Moderna",2,"2021-02",0.0746973181252559,"High",99.7652473976954,99.8279014735936
"210","Argentina",2021-02-16,631889,"AMRO",4941,2104769,96,55782,"Oxford/AstraZeneca",165,"2021-02",0.0746973181252559,"High",99.7652473976954,99.8279014735936
"211","Argentina",2021-02-16,631889,"AMRO",4941,2104769,96,55782,"Sinopharm/Beijing",93,"2021-02",0.0746973181252559,"High",99.7652473976954,99.8279014735936
"212","Argentina",2021-02-16,631889,"AMRO",4941,2104769,96,55782,"Sputnik V",631626,"2021-02",0.0746973181252559,"High",99.7652473976954,99.8279014735936
"213","Argentina",2021-02-17,656276,"AMRO",8519,2113288,175,55957,"CanSino",3,"2021-02",0.0746973181252559,"High",99.5968840971983,99.6872598602498
"214","Argentina",2021-02-17,656276,"AMRO",8519,2113288,175,55957,"Moderna",2,"2021-02",0.0746973181252559,"High",99.5968840971983,99.6872598602498
"215","Argentina",2021-02-17,656276,"AMRO",8519,2113288,175,55957,"Oxford/AstraZeneca",176,"2021-02",0.0746973181252559,"High",99.5968840971983,99.6872598602498
"216","Argentina",2021-02-17,656276,"AMRO",8519,2113288,175,55957,"Sinopharm/Beijing",96,"2021-02",0.0746973181252559,"High",99.5968840971983,99.6872598602498
"217","Argentina",2021-02-17,656276,"AMRO",8519,2113288,175,55957,"Sputnik V",655999,"2021-02",0.0746973181252559,"High",99.5968840971983,99.6872598602498
"218","Argentina",2021-02-18,720083,"AMRO",8168,2121456,141,56098,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6149814089946,99.7486541409676
"219","Argentina",2021-02-18,720083,"AMRO",8168,2121456,141,56098,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6149814089946,99.7486541409676
"220","Argentina",2021-02-18,720083,"AMRO",8168,2121456,141,56098,"Oxford/AstraZeneca",207,"2021-02",0.0746973181252559,"High",99.6149814089946,99.7486541409676
"221","Argentina",2021-02-18,720083,"AMRO",8168,2121456,141,56098,"Sinopharm/Beijing",100,"2021-02",0.0746973181252559,"High",99.6149814089946,99.7486541409676
"222","Argentina",2021-02-18,720083,"AMRO",8168,2121456,141,56098,"Sputnik V",719771,"2021-02",0.0746973181252559,"High",99.6149814089946,99.7486541409676
"223","Argentina",2021-02-19,787950,"AMRO",7713,2129169,147,56245,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6377459938596,99.738643434972
"224","Argentina",2021-02-19,787950,"AMRO",7713,2129169,147,56245,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6377459938596,99.738643434972
"225","Argentina",2021-02-19,787950,"AMRO",7713,2129169,147,56245,"Oxford/AstraZeneca",389,"2021-02",0.0746973181252559,"High",99.6377459938596,99.738643434972
"226","Argentina",2021-02-19,787950,"AMRO",7713,2129169,147,56245,"Sinopharm/Beijing",100,"2021-02",0.0746973181252559,"High",99.6377459938596,99.738643434972
"227","Argentina",2021-02-19,787950,"AMRO",7713,2129169,147,56245,"Sputnik V",787456,"2021-02",0.0746973181252559,"High",99.6377459938596,99.738643434972
"228","Argentina",2021-02-20,820564,"AMRO",5566,2134735,80,56325,"CanSino",3,"2021-02",0.0746973181252559,"High",99.7392650610029,99.8579671549046
"229","Argentina",2021-02-20,820564,"AMRO",5566,2134735,80,56325,"Moderna",2,"2021-02",0.0746973181252559,"High",99.7392650610029,99.8579671549046
"230","Argentina",2021-02-20,820564,"AMRO",5566,2134735,80,56325,"Oxford/AstraZeneca",537,"2021-02",0.0746973181252559,"High",99.7392650610029,99.8579671549046
"231","Argentina",2021-02-20,820564,"AMRO",5566,2134735,80,56325,"Sinopharm/Beijing",101,"2021-02",0.0746973181252559,"High",99.7392650610029,99.8579671549046
"232","Argentina",2021-02-20,820564,"AMRO",5566,2134735,80,56325,"Sputnik V",819921,"2021-02",0.0746973181252559,"High",99.7392650610029,99.8579671549046
"233","Argentina",2021-02-21,840738,"AMRO",3517,2138252,71,56396,"CanSino",3,"2021-02",0.0746973181252559,"High",99.8355198545354,99.8741045464217
"234","Argentina",2021-02-21,840738,"AMRO",3517,2138252,71,56396,"Moderna",2,"2021-02",0.0746973181252559,"High",99.8355198545354,99.8741045464217
"235","Argentina",2021-02-21,840738,"AMRO",3517,2138252,71,56396,"Oxford/AstraZeneca",935,"2021-02",0.0746973181252559,"High",99.8355198545354,99.8741045464217
"236","Argentina",2021-02-21,840738,"AMRO",3517,2138252,71,56396,"Sinopharm/Beijing",101,"2021-02",0.0746973181252559,"High",99.8355198545354,99.8741045464217
"237","Argentina",2021-02-21,840738,"AMRO",3517,2138252,71,56396,"Sputnik V",839697,"2021-02",0.0746973181252559,"High",99.8355198545354,99.8741045464217
"238","Argentina",2021-02-22,908273,"AMRO",8088,2146340,165,56561,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6231724703449,99.7082795565849
"239","Argentina",2021-02-22,908273,"AMRO",8088,2146340,165,56561,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6231724703449,99.7082795565849
"240","Argentina",2021-02-22,908273,"AMRO",8088,2146340,165,56561,"Oxford/AstraZeneca",23510,"2021-02",0.0746973181252559,"High",99.6231724703449,99.7082795565849
"241","Argentina",2021-02-22,908273,"AMRO",8088,2146340,165,56561,"Sinopharm/Beijing",101,"2021-02",0.0746973181252559,"High",99.6231724703449,99.7082795565849
"242","Argentina",2021-02-22,908273,"AMRO",8088,2146340,165,56561,"Sputnik V",884657,"2021-02",0.0746973181252559,"High",99.6231724703449,99.7082795565849
"243","Argentina",2021-02-23,995195,"AMRO",7326,2153666,137,56698,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6598358334115,99.7583689019013
"244","Argentina",2021-02-23,995195,"AMRO",7326,2153666,137,56698,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6598358334115,99.7583689019013
"245","Argentina",2021-02-23,995195,"AMRO",7326,2153666,137,56698,"Oxford/AstraZeneca",73679,"2021-02",0.0746973181252559,"High",99.6598358334115,99.7583689019013
"246","Argentina",2021-02-23,995195,"AMRO",7326,2153666,137,56698,"Sinopharm/Beijing",103,"2021-02",0.0746973181252559,"High",99.6598358334115,99.7583689019013
"247","Argentina",2021-02-23,995195,"AMRO",7326,2153666,137,56698,"Sputnik V",921408,"2021-02",0.0746973181252559,"High",99.6598358334115,99.7583689019013
"248","Argentina",2021-02-24,1088962,"AMRO",7573,2161239,135,56833,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6495991419737,99.7624619499235
"249","Argentina",2021-02-24,1088962,"AMRO",7573,2161239,135,56833,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6495991419737,99.7624619499235
"250","Argentina",2021-02-24,1088962,"AMRO",7573,2161239,135,56833,"Oxford/AstraZeneca",135717,"2021-02",0.0746973181252559,"High",99.6495991419737,99.7624619499235
"251","Argentina",2021-02-24,1088962,"AMRO",7573,2161239,135,56833,"Sinopharm/Beijing",106,"2021-02",0.0746973181252559,"High",99.6495991419737,99.7624619499235
"252","Argentina",2021-02-24,1088962,"AMRO",7573,2161239,135,56833,"Sputnik V",953134,"2021-02",0.0746973181252559,"High",99.6495991419737,99.7624619499235
"253","Argentina",2021-02-25,1168375,"AMRO",7877,2169116,130,56963,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6368566734098,99.7717816828468
"254","Argentina",2021-02-25,1168375,"AMRO",7877,2169116,130,56963,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6368566734098,99.7717816828468
"255","Argentina",2021-02-25,1168375,"AMRO",7877,2169116,130,56963,"Oxford/AstraZeneca",188836,"2021-02",0.0746973181252559,"High",99.6368566734098,99.7717816828468
"256","Argentina",2021-02-25,1168375,"AMRO",7877,2169116,130,56963,"Sinopharm/Beijing",110,"2021-02",0.0746973181252559,"High",99.6368566734098,99.7717816828468
"257","Argentina",2021-02-25,1168375,"AMRO",7877,2169116,130,56963,"Sputnik V",979424,"2021-02",0.0746973181252559,"High",99.6368566734098,99.7717816828468
"258","Argentina",2021-02-26,1250025,"AMRO",6648,2175764,130,57093,"CanSino",3,"2021-02",0.0746973181252559,"High",99.6944521556566,99.772301332913
"259","Argentina",2021-02-26,1250025,"AMRO",6648,2175764,130,57093,"Moderna",2,"2021-02",0.0746973181252559,"High",99.6944521556566,99.772301332913
"260","Argentina",2021-02-26,1250025,"AMRO",6648,2175764,130,57093,"Oxford/AstraZeneca",244861,"2021-02",0.0746973181252559,"High",99.6944521556566,99.772301332913
"261","Argentina",2021-02-26,1250025,"AMRO",6648,2175764,130,57093,"Sinopharm/Beijing",119,"2021-02",0.0746973181252559,"High",99.6944521556566,99.772301332913
"262","Argentina",2021-02-26,1250025,"AMRO",6648,2175764,130,57093,"Sputnik V",1005040,"2021-02",0.0746973181252559,"High",99.6944521556566,99.772301332913
"263","Argentina",2021-02-27,1267903,"AMRO",4238,2180002,81,57174,"CanSino",3,"2021-02",0.0746973181252559,"High",99.8055965086271,99.8583272116696
"264","Argentina",2021-02-27,1267903,"AMRO",4238,2180002,81,57174,"Moderna",2,"2021-02",0.0746973181252559,"High",99.8055965086271,99.8583272116696
"265","Argentina",2021-02-27,1267903,"AMRO",4238,2180002,81,57174,"Oxford/AstraZeneca",258184,"2021-02",0.0746973181252559,"High",99.8055965086271,99.8583272116696
"266","Argentina",2021-02-27,1267903,"AMRO",4238,2180002,81,57174,"Sinopharm/Beijing",120,"2021-02",0.0746973181252559,"High",99.8055965086271,99.8583272116696
"267","Argentina",2021-02-27,1267903,"AMRO",4238,2180002,81,57174,"Sputnik V",1009594,"2021-02",0.0746973181252559,"High",99.8055965086271,99.8583272116696
"268","Argentina",2021-02-28,1274023,"AMRO",2951,2182953,53,57227,"CanSino",3,"2021-02",0.0746973181252559,"High",99.8648161458355,99.9073863735649
"269","Argentina",2021-02-28,1274023,"AMRO",2951,2182953,53,57227,"Moderna",2,"2021-02",0.0746973181252559,"High",99.8648161458355,99.9073863735649
"270","Argentina",2021-02-28,1274023,"AMRO",2951,2182953,53,57227,"Oxford/AstraZeneca",263527,"2021-02",0.0746973181252559,"High",99.8648161458355,99.9073863735649
"271","Argentina",2021-02-28,1274023,"AMRO",2951,2182953,53,57227,"Sinopharm/Beijing",121,"2021-02",0.0746973181252559,"High",99.8648161458355,99.9073863735649
"272","Argentina",2021-02-28,1274023,"AMRO",2951,2182953,53,57227,"Sputnik V",1010370,"2021-02",0.0746973181252559,"High",99.8648161458355,99.9073863735649
"273","Argentina",2021-03-01,1348557,"AMRO",7563,2190516,206,57433,"CanSino",3,"2021-03",0.0210026607947338,"Medium",99.6547388834412,99.6413211916494
"274","Argentina",2021-03-01,1348557,"AMRO",7563,2190516,206,57433,"Moderna",2,"2021-03",0.0210026607947338,"Medium",99.6547388834412,99.6413211916494
"275","Argentina",2021-03-01,1348557,"AMRO",7563,2190516,206,57433,"Oxford/AstraZeneca",316821,"2021-03",0.0210026607947338,"Medium",99.6547388834412,99.6413211916494
"276","Argentina",2021-03-01,1348557,"AMRO",7563,2190516,206,57433,"Sinopharm/Beijing",823,"2021-03",0.0210026607947338,"Medium",99.6547388834412,99.6413211916494
"277","Argentina",2021-03-01,1348557,"AMRO",7563,2190516,206,57433,"Sputnik V",1030908,"2021-03",0.0210026607947338,"Medium",99.6547388834412,99.6413211916494
"278","Argentina",2021-03-02,1424138,"AMRO",7485,2198001,162,57595,"CanSino",3,"2021-03",0.0210026607947338,"Medium",99.6594633032469,99.718725583818
"279","Argentina",2021-03-02,1424138,"AMRO",7485,2198001,162,57595,"Moderna",2,"2021-03",0.0210026607947338,"Medium",99.6594633032469,99.718725583818
"280","Argentina",2021-03-02,1424138,"AMRO",7485,2198001,162,57595,"Oxford/AstraZeneca",368429,"2021-03",0.0210026607947338,"Medium",99.6594633032469,99.718725583818
"281","Argentina",2021-03-02,1424138,"AMRO",7485,2198001,162,57595,"Sinopharm/Beijing",5775,"2021-03",0.0210026607947338,"Medium",99.6594633032469,99.718725583818
"282","Argentina",2021-03-02,1424138,"AMRO",7485,2198001,162,57595,"Sputnik V",1049929,"2021-03",0.0210026607947338,"Medium",99.6594633032469,99.718725583818
"283","Argentina",2021-03-03,1495568,"AMRO",7497,2205498,142,57737,"CanSino",3,"2021-03",0.0210026607947338,"Medium",99.6600767717767,99.7540571903632
"284","Argentina",2021-03-03,1495568,"AMRO",7497,2205498,142,57737,"Moderna",2,"2021-03",0.0210026607947338,"Medium",99.6600767717767,99.7540571903632
"285","Argentina",2021-03-03,1495568,"AMRO",7497,2205498,142,57737,"Oxford/AstraZeneca",404366,"2021-03",0.0210026607947338,"Medium",99.6600767717767,99.7540571903632
"286","Argentina",2021-03-03,1495568,"AMRO",7497,2205498,142,57737,"Sinopharm/Beijing",23601,"2021-03",0.0210026607947338,"Medium",99.6600767717767,99.7540571903632
"287","Argentina",2021-03-03,1495568,"AMRO",7497,2205498,142,57737,"Sputnik V",1067596,"2021-03",0.0210026607947338,"Medium",99.6600767717767,99.7540571903632
"288","Argentina",2021-03-04,1607614,"AMRO",7258,2212756,125,57862,"CanSino",3,"2021-03",0.0210026607947338,"Medium",99.6719927547366,99.7839687532405
"289","Argentina",2021-03-04,1607614,"AMRO",7258,2212756,125,57862,"Moderna",2,"2021-03",0.0210026607947338,"Medium",99.6719927547366,99.7839687532405
